"","id","Location.of.population","Country.list","Region","biome","year","pop","scalepop","Units","Sampling.method","population_int"
"357",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1984,0.616,-0.688073394495413,"Annual Index","Volunteer survey of set routes during peak breeding season",616
"358",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1985,0.623,-0.67737003058104,"Annual Index","Volunteer survey of set routes during peak breeding season",623
"359",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1986,0.643,-0.646788990825688,"Annual Index","Volunteer survey of set routes during peak breeding season",643
"360",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1987,0.663,-0.616207951070336,"Annual Index","Volunteer survey of set routes during peak breeding season",663
"361",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1988,0.675,-0.597859327217125,"Annual Index","Volunteer survey of set routes during peak breeding season",675
"362",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1989,0.634,-0.660550458715596,"Annual Index","Volunteer survey of set routes during peak breeding season",634
"363",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1990,0.818,-0.379204892966361,"Annual Index","Volunteer survey of set routes during peak breeding season",818
"364",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1991,0.799,-0.408256880733945,"Annual Index","Volunteer survey of set routes during peak breeding season",799
"365",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1992,0.846,-0.336391437308869,"Annual Index","Volunteer survey of set routes during peak breeding season",846
"366",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1993,0.833,-0.356269113149847,"Annual Index","Volunteer survey of set routes during peak breeding season",833
"367",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1994,0.676,-0.596330275229358,"Annual Index","Volunteer survey of set routes during peak breeding season",676
"368",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1995,0.762,-0.464831804281346,"Annual Index","Volunteer survey of set routes during peak breeding season",762
"369",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1996,0.783,-0.432721712538226,"Annual Index","Volunteer survey of set routes during peak breeding season",783
"370",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1997,0.706,-0.55045871559633,"Annual Index","Volunteer survey of set routes during peak breeding season",706
"371",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1998,1.1,0.0519877675840981,"Annual Index","Volunteer survey of set routes during peak breeding season",1100
"372",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1999,1.03,-0.0550458715596329,"Annual Index","Volunteer survey of set routes during peak breeding season",1030
"373",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2000,0.841,-0.344036697247706,"Annual Index","Volunteer survey of set routes during peak breeding season",841
"374",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2001,0.819,-0.377675840978593,"Annual Index","Volunteer survey of set routes during peak breeding season",819
"375",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2002,0.971,-0.145259938837921,"Annual Index","Volunteer survey of set routes during peak breeding season",971
"376",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2003,0.942,-0.18960244648318,"Annual Index","Volunteer survey of set routes during peak breeding season",942
"377",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2004,0.949,-0.178899082568807,"Annual Index","Volunteer survey of set routes during peak breeding season",949
"378",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2005,1.33,0.403669724770642,"Annual Index","Volunteer survey of set routes during peak breeding season",1330
"379",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2006,0.994,-0.110091743119266,"Annual Index","Volunteer survey of set routes during peak breeding season",994
"380",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2007,1.23,0.250764525993884,"Annual Index","Volunteer survey of set routes during peak breeding season",1230
"381",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2008,1.1,0.0519877675840981,"Annual Index","Volunteer survey of set routes during peak breeding season",1100
"382",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2009,1.59,0.801223241590214,"Annual Index","Volunteer survey of set routes during peak breeding season",1590
"383",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2010,1.51,0.678899082568807,"Annual Index","Volunteer survey of set routes during peak breeding season",1510
"384",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2011,1.19,0.18960244648318,"Annual Index","Volunteer survey of set routes during peak breeding season",1190
"385",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2012,1.34,0.418960244648318,"Annual Index","Volunteer survey of set routes during peak breeding season",1340
"386",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2013,1.33,0.403669724770642,"Annual Index","Volunteer survey of set routes during peak breeding season",1330
"387",14810,"Manitoba","Canada","North America","Boreal forests/taiga",2014,1.72,1,"Annual Index","Volunteer survey of set routes during peak breeding season",1720
"388",14809,"Alberta","Canada","North America","Temperate coniferous forests",1975,0.112,-1,"Annual Index","Volunteer survey of set routes during peak breeding season",112
"389",14809,"Alberta","Canada","North America","Temperate coniferous forests",1976,0.12,-0.955056179775281,"Annual Index","Volunteer survey of set routes during peak breeding season",120
"390",14809,"Alberta","Canada","North America","Temperate coniferous forests",1977,0.122,-0.943820224719101,"Annual Index","Volunteer survey of set routes during peak breeding season",122
"391",14809,"Alberta","Canada","North America","Temperate coniferous forests",1978,0.117,-0.97191011235955,"Annual Index","Volunteer survey of set routes during peak breeding season",117
"392",14809,"Alberta","Canada","North America","Temperate coniferous forests",1979,0.128,-0.910112359550562,"Annual Index","Volunteer survey of set routes during peak breeding season",128
"393",14809,"Alberta","Canada","North America","Temperate coniferous forests",1980,0.131,-0.893258426966292,"Annual Index","Volunteer survey of set routes during peak breeding season",131
"394",14809,"Alberta","Canada","North America","Temperate coniferous forests",1981,0.124,-0.932584269662921,"Annual Index","Volunteer survey of set routes during peak breeding season",124
"395",14809,"Alberta","Canada","North America","Temperate coniferous forests",1982,0.134,-0.876404494382022,"Annual Index","Volunteer survey of set routes during peak breeding season",134
"396",14809,"Alberta","Canada","North America","Temperate coniferous forests",1983,0.138,-0.853932584269663,"Annual Index","Volunteer survey of set routes during peak breeding season",138
"397",14809,"Alberta","Canada","North America","Temperate coniferous forests",1984,0.139,-0.848314606741573,"Annual Index","Volunteer survey of set routes during peak breeding season",139
"398",14809,"Alberta","Canada","North America","Temperate coniferous forests",1985,0.139,-0.848314606741573,"Annual Index","Volunteer survey of set routes during peak breeding season",139
"399",14809,"Alberta","Canada","North America","Temperate coniferous forests",1986,0.127,-0.915730337078652,"Annual Index","Volunteer survey of set routes during peak breeding season",127
"400",14809,"Alberta","Canada","North America","Temperate coniferous forests",1987,0.148,-0.797752808988764,"Annual Index","Volunteer survey of set routes during peak breeding season",148
"401",14809,"Alberta","Canada","North America","Temperate coniferous forests",1988,0.125,-0.926966292134832,"Annual Index","Volunteer survey of set routes during peak breeding season",125
"402",14809,"Alberta","Canada","North America","Temperate coniferous forests",1989,0.154,-0.764044943820225,"Annual Index","Volunteer survey of set routes during peak breeding season",154
"403",14809,"Alberta","Canada","North America","Temperate coniferous forests",1990,0.149,-0.792134831460674,"Annual Index","Volunteer survey of set routes during peak breeding season",149
"404",14809,"Alberta","Canada","North America","Temperate coniferous forests",1991,0.226,-0.359550561797753,"Annual Index","Volunteer survey of set routes during peak breeding season",226
"405",14809,"Alberta","Canada","North America","Temperate coniferous forests",1992,0.183,-0.601123595505618,"Annual Index","Volunteer survey of set routes during peak breeding season",183
"406",14809,"Alberta","Canada","North America","Temperate coniferous forests",1993,0.161,-0.724719101123595,"Annual Index","Volunteer survey of set routes during peak breeding season",161
"407",14809,"Alberta","Canada","North America","Temperate coniferous forests",1994,0.217,-0.410112359550562,"Annual Index","Volunteer survey of set routes during peak breeding season",217
"408",14809,"Alberta","Canada","North America","Temperate coniferous forests",1995,0.164,-0.707865168539326,"Annual Index","Volunteer survey of set routes during peak breeding season",164
"409",14809,"Alberta","Canada","North America","Temperate coniferous forests",1996,0.144,-0.820224719101124,"Annual Index","Volunteer survey of set routes during peak breeding season",144
"410",14809,"Alberta","Canada","North America","Temperate coniferous forests",1997,0.164,-0.707865168539326,"Annual Index","Volunteer survey of set routes during peak breeding season",164
"411",14809,"Alberta","Canada","North America","Temperate coniferous forests",1998,0.147,-0.803370786516854,"Annual Index","Volunteer survey of set routes during peak breeding season",147
"412",14809,"Alberta","Canada","North America","Temperate coniferous forests",1999,0.19,-0.561797752808989,"Annual Index","Volunteer survey of set routes during peak breeding season",190
"413",14809,"Alberta","Canada","North America","Temperate coniferous forests",2000,0.147,-0.803370786516854,"Annual Index","Volunteer survey of set routes during peak breeding season",147
"414",14809,"Alberta","Canada","North America","Temperate coniferous forests",2001,0.149,-0.792134831460674,"Annual Index","Volunteer survey of set routes during peak breeding season",149
"415",14809,"Alberta","Canada","North America","Temperate coniferous forests",2002,0.289,-0.00561797752809001,"Annual Index","Volunteer survey of set routes during peak breeding season",289
"416",14809,"Alberta","Canada","North America","Temperate coniferous forests",2003,0.347,0.320224719101123,"Annual Index","Volunteer survey of set routes during peak breeding season",347
"417",14809,"Alberta","Canada","North America","Temperate coniferous forests",2004,0.262,-0.157303370786517,"Annual Index","Volunteer survey of set routes during peak breeding season",262
"418",14809,"Alberta","Canada","North America","Temperate coniferous forests",2005,0.468,1,"Annual Index","Volunteer survey of set routes during peak breeding season",468
"419",14809,"Alberta","Canada","North America","Temperate coniferous forests",2006,0.242,-0.269662921348315,"Annual Index","Volunteer survey of set routes during peak breeding season",242
"420",14809,"Alberta","Canada","North America","Temperate coniferous forests",2007,0.262,-0.157303370786517,"Annual Index","Volunteer survey of set routes during peak breeding season",262
"421",14809,"Alberta","Canada","North America","Temperate coniferous forests",2008,0.159,-0.735955056179775,"Annual Index","Volunteer survey of set routes during peak breeding season",159
"422",14809,"Alberta","Canada","North America","Temperate coniferous forests",2009,0.216,-0.415730337078652,"Annual Index","Volunteer survey of set routes during peak breeding season",216
"423",14809,"Alberta","Canada","North America","Temperate coniferous forests",2010,0.268,-0.123595505617977,"Annual Index","Volunteer survey of set routes during peak breeding season",268
"424",14809,"Alberta","Canada","North America","Temperate coniferous forests",2011,0.123,-0.938202247191011,"Annual Index","Volunteer survey of set routes during peak breeding season",123
"425",14809,"Alberta","Canada","North America","Temperate coniferous forests",2012,0.152,-0.775280898876405,"Annual Index","Volunteer survey of set routes during peak breeding season",152
